Date,Maximum_Temperature,Minimum_Temperature,Precipitation,Elevation_m,Units,Source,Station_ID
4/27/2016,11.1,5.6,4.3,4.9,SCI,JUNEAU,USW00025309
4/28/2016,8.9,5.6,3.8,4.9,SCI,JUNEAU,USW00025309
4/29/2016,8.9,3.9,11.2,4.9,SCI,JUNEAU,USW00025309
4/30/2016,8.9,5.6,10.2,4.9,SCI,JUNEAU,USW00025309
5/1/2016,8.3,6.7,22.4,4.9,SCI,JUNEAU,USW00025309
5/2/2016,11.7,6.1,25.4,4.9,SCI,JUNEAU,USW00025309
5/3/2016,12.8,5,0,4.9,SCI,JUNEAU,USW00025309
5/4/2016,8.9,4.4,3.8,4.9,SCI,JUNEAU,USW00025309
5/5/2016,7.8,5,22.6,4.9,SCI,JUNEAU,USW00025309
5/6/2016,9.4,7.2,39.6,4.9,SCI,JUNEAU,USW00025309
5/7/2016,8.9,6.7,9.1,4.9,SCI,JUNEAU,USW00025309
5/8/2016,14.4,5.6,0,4.9,SCI,JUNEAU,USW00025309
5/9/2016,11.1,7.2,1,4.9,SCI,JUNEAU,USW00025309
5/10/2016,13.9,4.4,0.5,4.9,SCI,JUNEAU,USW00025309
5/11/2016,22.8,2.8,0,4.9,SCI,JUNEAU,USW00025309
5/12/2016,23.3,3.3,0,4.9,SCI,JUNEAU,USW00025309
5/13/2016,26.1,3.9,0,4.9,SCI,JUNEAU,USW00025309
5/14/2016,25,5,0,4.9,SCI,JUNEAU,USW00025309
5/15/2016,23.9,4.4,0.3,4.9,SCI,JUNEAU,USW00025309
5/16/2016,13.3,8.9,5.8,4.9,SCI,JUNEAU,USW00025309
5/17/2016,12.2,8.3,5.8,4.9,SCI,JUNEAU,USW00025309
5/18/2016,15,4.4,1.3,4.9,SCI,JUNEAU,USW00025309
5/19/2016,19.4,3.3,0,4.9,SCI,JUNEAU,USW00025309
5/20/2016,20,5,0,4.9,SCI,JUNEAU,USW00025309
5/21/2016,20.6,6.1,0,4.9,SCI,JUNEAU,USW00025309
5/22/2016,14.4,8.9,0,4.9,SCI,JUNEAU,USW00025309
5/23/2016,13.3,8.9,0,4.9,SCI,JUNEAU,USW00025309
5/24/2016,12.8,7.2,0,4.9,SCI,JUNEAU,USW00025309
5/25/2016,13.3,8.3,1,4.9,SCI,JUNEAU,USW00025309
5/26/2016,16.7,8.3,0.3,4.9,SCI,JUNEAU,USW00025309
5/27/2016,20.6,7.2,0,4.9,SCI,JUNEAU,USW00025309
5/28/2016,20,8.9,0,4.9,SCI,JUNEAU,USW00025309
5/29/2016,17.8,10,0.5,4.9,SCI,JUNEAU,USW00025309
5/30/2016,12.8,6.7,4.6,4.9,SCI,JUNEAU,USW00025309
5/31/2016,16.1,6.7,0,4.9,SCI,JUNEAU,USW00025309
6/1/2016,12.8,9.4,5.8,4.9,SCI,JUNEAU,USW00025309
6/2/2016,15,8.9,0.8,4.9,SCI,JUNEAU,USW00025309
6/3/2016,13.9,9.4,21.3,4.9,SCI,JUNEAU,USW00025309
6/4/2016,15,8.9,3.3,4.9,SCI,JUNEAU,USW00025309
6/5/2016,12.2,8.3,9.1,4.9,SCI,JUNEAU,USW00025309
6/6/2016,14.4,8.9,1.8,4.9,SCI,JUNEAU,USW00025309
6/7/2016,16.7,6.1,0.8,4.9,SCI,JUNEAU,USW00025309
6/8/2016,20.6,5,0,4.9,SCI,JUNEAU,USW00025309
6/9/2016,19.4,6.7,0,4.9,SCI,JUNEAU,USW00025309
6/10/2016,21.1,11.7,0,4.9,SCI,JUNEAU,USW00025309
6/11/2016,14.4,10.6,2,4.9,SCI,JUNEAU,USW00025309
6/12/2016,15,9.4,8.4,4.9,SCI,JUNEAU,USW00025309
6/13/2016,15.6,6.1,1.3,4.9,SCI,JUNEAU,USW00025309
6/14/2016,18.9,3.3,0,4.9,SCI,JUNEAU,USW00025309
6/15/2016,25.6,7.8,0,4.9,SCI,JUNEAU,USW00025309
6/16/2016,26.7,12.2,0,4.9,SCI,JUNEAU,USW00025309
6/17/2016,16.1,11.7,0,4.9,SCI,JUNEAU,USW00025309
6/18/2016,19.4,11.1,0,4.9,SCI,JUNEAU,USW00025309
6/19/2016,18.9,9.4,0,4.9,SCI,JUNEAU,USW00025309
6/20/2016,16.1,6.7,2,4.9,SCI,JUNEAU,USW00025309
6/21/2016,16.7,10,1.5,4.9,SCI,JUNEAU,USW00025309
6/22/2016,23.3,10.6,0,4.9,SCI,JUNEAU,USW00025309
6/23/2016,22.8,8.9,0,4.9,SCI,JUNEAU,USW00025309
6/24/2016,16.7,11.7,5.3,4.9,SCI,JUNEAU,USW00025309
6/25/2016,13.9,11.7,3.3,4.9,SCI,JUNEAU,USW00025309
6/26/2016,15.6,11.1,2.8,4.9,SCI,JUNEAU,USW00025309
6/27/2016,20.6,10.6,0.3,4.9,SCI,JUNEAU,USW00025309
6/28/2016,20.6,10.6,0,4.9,SCI,JUNEAU,USW00025309
6/29/2016,23.3,10,1.8,4.9,SCI,JUNEAU,USW00025309
6/30/2016,16.7,11.1,16.8,4.9,SCI,JUNEAU,USW00025309
7/1/2016,16.1,10,5.6,4.9,SCI,JUNEAU,USW00025309
7/2/2016,19.4,9.4,12.2,4.9,SCI,JUNEAU,USW00025309
7/3/2016,18.9,8.3,0,4.9,SCI,JUNEAU,USW00025309
7/4/2016,21.1,10,0,4.9,SCI,JUNEAU,USW00025309
7/5/2016,17.8,12.2,0.3,4.9,SCI,JUNEAU,USW00025309
7/6/2016,17.8,12.8,0,4.9,SCI,JUNEAU,USW00025309
7/7/2016,21.7,11.7,0,4.9,SCI,JUNEAU,USW00025309
7/8/2016,24.4,13.3,0,4.9,SCI,JUNEAU,USW00025309
7/9/2016,23.3,15,0,4.9,SCI,JUNEAU,USW00025309
7/10/2016,17.2,12.8,0,4.9,SCI,JUNEAU,USW00025309
7/11/2016,22.2,11.7,0,4.9,SCI,JUNEAU,USW00025309
7/12/2016,22.2,12.8,0.8,4.9,SCI,JUNEAU,USW00025309
7/13/2016,17.8,13.9,0.8,4.9,SCI,JUNEAU,USW00025309
7/14/2016,18.9,12.8,0.8,4.9,SCI,JUNEAU,USW00025309
7/15/2016,19.4,13.9,0,4.9,SCI,JUNEAU,USW00025309
7/16/2016,21.7,13.9,0,4.9,SCI,JUNEAU,USW00025309
7/17/2016,23.3,12.8,0,4.9,SCI,JUNEAU,USW00025309
7/18/2016,27.8,10.6,0,4.9,SCI,JUNEAU,USW00025309
7/19/2016,20.6,12.2,0,4.9,SCI,JUNEAU,USW00025309
7/20/2016,18.3,12.8,3.3,4.9,SCI,JUNEAU,USW00025309
7/21/2016,15.6,12.8,6.1,4.9,SCI,JUNEAU,USW00025309
7/22/2016,13.3,12.2,4.1,4.9,SCI,JUNEAU,USW00025309
7/23/2016,14.4,12.2,25.4,4.9,SCI,JUNEAU,USW00025309
7/24/2016,13.3,11.7,3.3,4.9,SCI,JUNEAU,USW00025309
7/25/2016,15,11.7,6.6,4.9,SCI,JUNEAU,USW00025309
7/26/2016,13.9,11.7,10.4,4.9,SCI,JUNEAU,USW00025309
7/27/2016,15,11.7,21.1,4.9,SCI,JUNEAU,USW00025309
7/28/2016,18.9,12.8,3.8,4.9,SCI,JUNEAU,USW00025309
7/29/2016,16.1,11.7,4.3,4.9,SCI,JUNEAU,USW00025309
7/30/2016,17.2,11.7,0,4.9,SCI,JUNEAU,USW00025309
7/31/2016,17.2,11.7,0,4.9,SCI,JUNEAU,USW00025309
8/1/2016,19.4,11.7,0,4.9,SCI,JUNEAU,USW00025309
8/2/2016,17.2,12.2,0,4.9,SCI,JUNEAU,USW00025309
8/3/2016,17.2,10.6,20.1,4.9,SCI,JUNEAU,USW00025309
8/4/2016,20,10,0,4.9,SCI,JUNEAU,USW00025309
8/5/2016,20.6,10.6,0,4.9,SCI,JUNEAU,USW00025309
8/6/2016,21.1,11.7,0,4.9,SCI,JUNEAU,USW00025309
8/7/2016,20,13.3,0,4.9,SCI,JUNEAU,USW00025309
8/8/2016,15,12.8,15.7,4.9,SCI,JUNEAU,USW00025309
8/9/2016,18.9,12.2,4.8,4.9,SCI,JUNEAU,USW00025309
8/10/2016,13.9,12.8,19.6,4.9,SCI,JUNEAU,USW00025309
8/11/2016,16.7,13.3,6.4,4.9,SCI,JUNEAU,USW00025309
8/12/2016,17.8,13.9,3.3,4.9,SCI,JUNEAU,USW00025309
8/13/2016,16.1,13.3,17,4.9,SCI,JUNEAU,USW00025309
8/14/2016,15,13.9,5.8,4.9,SCI,JUNEAU,USW00025309
8/15/2016,16.7,12.8,14.2,4.9,SCI,JUNEAU,USW00025309
8/16/2016,16.7,12.2,1.3,4.9,SCI,JUNEAU,USW00025309
8/17/2016,18.9,10.6,0,4.9,SCI,JUNEAU,USW00025309
8/18/2016,15,11.7,8.9,4.9,SCI,JUNEAU,USW00025309
8/19/2016,17.8,11.7,0.8,4.9,SCI,JUNEAU,USW00025309
8/20/2016,18.3,8.3,0,4.9,SCI,JUNEAU,USW00025309
8/21/2016,20.6,7.8,0,4.9,SCI,JUNEAU,USW00025309
8/22/2016,17.2,11.7,1,4.9,SCI,JUNEAU,USW00025309
8/23/2016,17.2,12.2,10.2,4.9,SCI,JUNEAU,USW00025309
8/24/2016,18.3,12.8,6.9,4.9,SCI,JUNEAU,USW00025309
8/25/2016,17.2,12.2,5.3,4.9,SCI,JUNEAU,USW00025309
8/26/2016,20.6,10.6,5.3,4.9,SCI,JUNEAU,USW00025309
8/27/2016,24.4,7.8,0,4.9,SCI,JUNEAU,USW00025309
8/28/2016,22.8,8.3,0,4.9,SCI,JUNEAU,USW00025309
8/29/2016,18.9,10,4.3,4.9,SCI,JUNEAU,USW00025309
8/30/2016,18.9,9.4,0.8,4.9,SCI,JUNEAU,USW00025309
8/31/2016,17.8,6.1,0,4.9,SCI,JUNEAU,USW00025309
9/1/2016,20,5,0,4.9,SCI,JUNEAU,USW00025309
9/2/2016,18.9,7.2,0,4.9,SCI,JUNEAU,USW00025309
9/3/2016,20.6,5.6,0,4.9,SCI,JUNEAU,USW00025309
9/4/2016,17.8,6.7,0,4.9,SCI,JUNEAU,USW00025309
9/5/2016,12.2,8.9,22.9,4.9,SCI,JUNEAU,USW00025309
9/6/2016,13.9,11.1,32.5,4.9,SCI,JUNEAU,USW00025309
9/7/2016,13.9,10,1.5,4.9,SCI,JUNEAU,USW00025309
9/8/2016,12.8,10.6,11.2,4.9,SCI,JUNEAU,USW00025309
9/9/2016,13.3,9.4,68.3,4.9,SCI,JUNEAU,USW00025309
9/10/2016,15,4.4,2.8,4.9,SCI,JUNEAU,USW00025309
9/11/2016,17.2,2.8,0,4.9,SCI,JUNEAU,USW00025309
9/12/2016,13.3,8.9,7.6,4.9,SCI,JUNEAU,USW00025309
9/13/2016,15.6,11.1,10.7,4.9,SCI,JUNEAU,USW00025309
9/14/2016,14.4,11.1,15.5,4.9,SCI,JUNEAU,USW00025309
9/15/2016,13.9,11.1,28.7,4.9,SCI,JUNEAU,USW00025309
9/16/2016,13.3,8.3,1.3,4.9,SCI,JUNEAU,USW00025309
9/17/2016,11.7,9.4,11.4,4.9,SCI,JUNEAU,USW00025309
9/18/2016,13.3,7.8,4.6,4.9,SCI,JUNEAU,USW00025309
9/19/2016,15.6,5,0,4.9,SCI,JUNEAU,USW00025309
9/20/2016,15,3.9,0,4.9,SCI,JUNEAU,USW00025309
9/21/2016,15,6.7,0,4.9,SCI,JUNEAU,USW00025309
9/22/2016,12.8,8.9,34.5,4.9,SCI,JUNEAU,USW00025309
9/23/2016,10.6,8.3,5.8,4.9,SCI,JUNEAU,USW00025309
9/24/2016,10,7.8,21.6,4.9,SCI,JUNEAU,USW00025309
9/25/2016,11.1,4.4,1.3,4.9,SCI,JUNEAU,USW00025309
9/26/2016,11.7,6.1,5.3,4.9,SCI,JUNEAU,USW00025309
9/27/2016,10.6,7.2,7.6,4.9,SCI,JUNEAU,USW00025309
9/28/2016,11.1,1.7,0.5,4.9,SCI,JUNEAU,USW00025309
9/29/2016,15.6,0.6,0,4.9,SCI,JUNEAU,USW00025309
9/30/2016,14.4,5.6,0,4.9,SCI,JUNEAU,USW00025309
10/1/2016,13.3,-0.5,0,4.9,SCI,JUNEAU,USW00025309
10/2/2016,11.1,0,0,4.9,SCI,JUNEAU,USW00025309
10/3/2016,11.1,2.8,0,4.9,SCI,JUNEAU,USW00025309
10/4/2016,12.2,2.2,0,4.9,SCI,JUNEAU,USW00025309
10/5/2016,12.2,5,0,4.9,SCI,JUNEAU,USW00025309
10/6/2016,13.9,2.2,0,4.9,SCI,JUNEAU,USW00025309
10/7/2016,12.2,2.2,0,4.9,SCI,JUNEAU,USW00025309
10/8/2016,11.1,0,0,4.9,SCI,JUNEAU,USW00025309
10/9/2016,9.4,-3.2,0,4.9,SCI,JUNEAU,USW00025309
10/10/2016,9.4,-3.8,0,4.9,SCI,JUNEAU,USW00025309
10/11/2016,9.4,-4.3,0,4.9,SCI,JUNEAU,USW00025309
10/12/2016,8.3,-4.3,0,4.9,SCI,JUNEAU,USW00025309
10/13/2016,12.2,-4.3,0,4.9,SCI,JUNEAU,USW00025309
10/14/2016,8.3,-0.5,0,4.9,SCI,JUNEAU,USW00025309
10/15/2016,6.1,0,9.4,4.9,SCI,JUNEAU,USW00025309
10/16/2016,2.2,0,25.9,4.9,SCI,JUNEAU,USW00025309
10/17/2016,8.9,0.6,4.1,4.9,SCI,JUNEAU,USW00025309
10/18/2016,8.9,7.2,8.9,4.9,SCI,JUNEAU,USW00025309
10/19/2016,8.9,5,3.8,4.9,SCI,JUNEAU,USW00025309
10/20/2016,7.8,5,1.5,4.9,SCI,JUNEAU,USW00025309
10/21/2016,8.3,3.3,1.5,4.9,SCI,JUNEAU,USW00025309
10/22/2016,8.3,3.3,7.9,4.9,SCI,JUNEAU,USW00025309
10/23/2016,8.3,-0.5,0.5,4.9,SCI,JUNEAU,USW00025309
10/24/2016,7.2,-1,1.3,4.9,SCI,JUNEAU,USW00025309
10/25/2016,10.6,-1,0,4.9,SCI,JUNEAU,USW00025309
10/26/2016,5.6,-3.2,0.8,4.9,SCI,JUNEAU,USW00025309
10/27/2016,6.1,-0.5,0.3,4.9,SCI,JUNEAU,USW00025309
10/28/2016,9.4,-0.5,0,4.9,SCI,JUNEAU,USW00025309
10/29/2016,6.7,-0.5,0,4.9,SCI,JUNEAU,USW00025309
10/30/2016,7.2,-2.7,0,4.9,SCI,JUNEAU,USW00025309
10/31/2016,5,-3.2,0,4.9,SCI,JUNEAU,USW00025309
11/1/2016,6.1,-1.6,0.8,4.9,SCI,JUNEAU,USW00025309
11/2/2016,8.9,3.9,3.3,4.9,SCI,JUNEAU,USW00025309
11/3/2016,8.9,3.9,15.5,4.9,SCI,JUNEAU,USW00025309
11/4/2016,10,2.2,16,4.9,SCI,JUNEAU,USW00025309
11/5/2016,9.4,2.2,6.6,4.9,SCI,JUNEAU,USW00025309
11/6/2016,7.2,2.8,1.8,4.9,SCI,JUNEAU,USW00025309
11/7/2016,10,3.9,7.1,4.9,SCI,JUNEAU,USW00025309
11/8/2016,9.4,6.7,15,4.9,SCI,JUNEAU,USW00025309
11/9/2016,11.7,7.2,7.6,4.9,SCI,JUNEAU,USW00025309
11/10/2016,12.8,6.7,21.6,4.9,SCI,JUNEAU,USW00025309
11/11/2016,8.3,6.7,16.5,4.9,SCI,JUNEAU,USW00025309
11/12/2016,7.8,6.7,0.3,4.9,SCI,JUNEAU,USW00025309
11/13/2016,9.4,6.1,6.9,4.9,SCI,JUNEAU,USW00025309
11/14/2016,6.7,3.3,3.8,4.9,SCI,JUNEAU,USW00025309
11/15/2016,6.1,-2.1,0,4.9,SCI,JUNEAU,USW00025309
11/16/2016,3.9,-3.8,0,4.9,SCI,JUNEAU,USW00025309
11/17/2016,4.4,-6,0,4.9,SCI,JUNEAU,USW00025309
11/18/2016,0.6,-6.6,0,4.9,SCI,JUNEAU,USW00025309
11/19/2016,0,-8.2,0,4.9,SCI,JUNEAU,USW00025309
11/20/2016,-1.6,-9.3,0,4.9,SCI,JUNEAU,USW00025309
11/21/2016,-2.7,-10.5,0,4.9,SCI,JUNEAU,USW00025309
11/22/2016,-0.5,-3.8,0.8,4.9,SCI,JUNEAU,USW00025309
11/23/2016,1.1,-3.8,0,4.9,SCI,JUNEAU,USW00025309
11/24/2016,0.6,-4.9,2.3,4.9,SCI,JUNEAU,USW00025309
11/25/2016,2.8,-1,0,4.9,SCI,JUNEAU,USW00025309
11/26/2016,3.9,2.2,0.3,4.9,SCI,JUNEAU,USW00025309
11/27/2016,3.3,-1,2,4.9,SCI,JUNEAU,USW00025309
11/28/2016,3.3,-1,2.3,4.9,SCI,JUNEAU,USW00025309
11/29/2016,7.8,2.2,36.1,4.9,SCI,JUNEAU,USW00025309
11/30/2016,4.4,1.7,0,4.9,SCI,JUNEAU,USW00025309
12/1/2016,6.1,2.2,6.1,4.9,SCI,JUNEAU,USW00025309
12/2/2016,6.1,3.3,32.3,4.9,SCI,JUNEAU,USW00025309
12/3/2016,5,-0.5,27.9,4.9,SCI,JUNEAU,USW00025309
12/4/2016,0,-8.2,0,4.9,SCI,JUNEAU,USW00025309
12/5/2016,-6,-9.9,0,4.9,SCI,JUNEAU,USW00025309
12/6/2016,-4.3,-10.5,5.3,4.9,SCI,JUNEAU,USW00025309
12/7/2016,-2.7,-9.3,9.9,4.9,SCI,JUNEAU,USW00025309
12/8/2016,-7.1,-13.8,0,4.9,SCI,JUNEAU,USW00025309
12/9/2016,-6,-14.3,0,4.9,SCI,JUNEAU,USW00025309
12/10/2016,-6,-14.3,0,4.9,SCI,JUNEAU,USW00025309
12/11/2016,-3.8,-14.9,0,4.9,SCI,JUNEAU,USW00025309
12/12/2016,-5.5,-14.9,0,4.9,SCI,JUNEAU,USW00025309
12/13/2016,-6.6,-16.6,0,4.9,SCI,JUNEAU,USW00025309
12/14/2016,-6.6,-12.7,0,4.9,SCI,JUNEAU,USW00025309
12/15/2016,-3.2,-15.5,0,4.9,SCI,JUNEAU,USW00025309
12/16/2016,-3.2,-15.5,0.8,4.9,SCI,JUNEAU,USW00025309
12/17/2016,2.2,-3.2,16,4.9,SCI,JUNEAU,USW00025309
12/18/2016,2.8,0.6,15,4.9,SCI,JUNEAU,USW00025309
12/19/2016,3.9,1.1,11.2,4.9,SCI,JUNEAU,USW00025309
12/20/2016,3.9,1.1,15.5,4.9,SCI,JUNEAU,USW00025309
12/21/2016,3.9,1.7,8.6,4.9,SCI,JUNEAU,USW00025309
12/22/2016,2.8,-3.8,0,4.9,SCI,JUNEAU,USW00025309
12/23/2016,-2.1,-7.7,0,4.9,SCI,JUNEAU,USW00025309
12/24/2016,-4.3,-8.8,0,4.9,SCI,JUNEAU,USW00025309
12/25/2016,0.6,-6.6,0.5,4.9,SCI,JUNEAU,USW00025309
12/26/2016,1.1,-0.5,2.5,4.9,SCI,JUNEAU,USW00025309
12/27/2016,2.8,0,5.6,4.9,SCI,JUNEAU,USW00025309
12/28/2016,3.3,0.6,8.9,4.9,SCI,JUNEAU,USW00025309
12/29/2016,2.8,0.6,0.8,4.9,SCI,JUNEAU,USW00025309
12/30/2016,3.3,0.6,4.1,4.9,SCI,JUNEAU,USW00025309
12/31/2016,1.1,-6.6,0,4.9,SCI,JUNEAU,USW00025309
1/1/2017,-1.6,-7.1,0,4.9,SCI,JUNEAU,USW00025309
1/2/2017,-2.1,-7.7,0,4.9,SCI,JUNEAU,USW00025309
1/3/2017,-2.7,-7.7,0,4.9,SCI,JUNEAU,USW00025309
1/4/2017,-1.6,-6.6,0.3,4.9,SCI,JUNEAU,USW00025309
1/5/2017,0,-7.1,0,4.9,SCI,JUNEAU,USW00025309
1/6/2017,-1,-4.9,0,4.9,SCI,JUNEAU,USW00025309
1/7/2017,-3.8,-8.8,0,4.9,SCI,JUNEAU,USW00025309
1/8/2017,0,-11.6,0,4.9,SCI,JUNEAU,USW00025309
1/9/2017,-0.5,-10.5,0,4.9,SCI,JUNEAU,USW00025309
1/10/2017,-0.5,-11,0,4.9,SCI,JUNEAU,USW00025309
1/11/2017,-2.1,-12.7,0,4.9,SCI,JUNEAU,USW00025309
1/12/2017,2.8,-2.1,0.8,4.9,SCI,JUNEAU,USW00025309
1/13/2017,4.4,2.2,29.7,4.9,SCI,JUNEAU,USW00025309
1/14/2017,5.6,3.9,19.6,4.9,SCI,JUNEAU,USW00025309
1/15/2017,6.1,3.3,15,4.9,SCI,JUNEAU,USW00025309
1/16/2017,5.6,2.8,37.8,4.9,SCI,JUNEAU,USW00025309
1/17/2017,2.8,-0.5,0,4.9,SCI,JUNEAU,USW00025309
1/18/2017,3.9,-1,5.1,4.9,SCI,JUNEAU,USW00025309
1/19/2017,3.9,-1.6,9.9,4.9,SCI,JUNEAU,USW00025309
1/20/2017,-1.6,-11,0,4.9,SCI,JUNEAU,USW00025309
1/21/2017,-3.8,-11.6,0,4.9,SCI,JUNEAU,USW00025309
1/22/2017,-2.1,-8.8,0,4.9,SCI,JUNEAU,USW00025309
1/23/2017,2.2,-2.1,3.6,4.9,SCI,JUNEAU,USW00025309
1/24/2017,5.6,0.6,15,4.9,SCI,JUNEAU,USW00025309
1/25/2017,5.6,3.9,4.1,4.9,SCI,JUNEAU,USW00025309
1/26/2017,7.8,4.4,3.6,4.9,SCI,JUNEAU,USW00025309
1/27/2017,6.1,1.7,5.8,4.9,SCI,JUNEAU,USW00025309
1/28/2017,6.7,2.2,6.9,4.9,SCI,JUNEAU,USW00025309
1/29/2017,3.3,-1,2.3,4.9,SCI,JUNEAU,USW00025309
1/30/2017,1.7,-6.6,0,4.9,SCI,JUNEAU,USW00025309
1/31/2017,-0.5,-7.1,0,4.9,SCI,JUNEAU,USW00025309
2/1/2017,-1,-7.7,0,4.9,SCI,JUNEAU,USW00025309
2/2/2017,2.8,-7.1,0,4.9,SCI,JUNEAU,USW00025309
2/3/2017,3.3,-3.2,0,4.9,SCI,JUNEAU,USW00025309
2/4/2017,5,-5.5,0,4.9,SCI,JUNEAU,USW00025309
2/5/2017,2.8,-7.7,0,4.9,SCI,JUNEAU,USW00025309
2/6/2017,0.6,-7.7,0,4.9,SCI,JUNEAU,USW00025309
2/7/2017,0.6,-9.9,0,4.9,SCI,JUNEAU,USW00025309
2/8/2017,-2.1,-11.6,0,4.9,SCI,JUNEAU,USW00025309
2/9/2017,-1,-7.1,0,4.9,SCI,JUNEAU,USW00025309
2/10/2017,1.1,-2.7,1.5,4.9,SCI,JUNEAU,USW00025309
2/11/2017,2.2,0,47.2,4.9,SCI,JUNEAU,USW00025309
2/12/2017,5,1.7,18.5,4.9,SCI,JUNEAU,USW00025309
2/13/2017,8.3,4.4,15.5,4.9,SCI,JUNEAU,USW00025309
2/14/2017,11.7,5,14,4.9,SCI,JUNEAU,USW00025309
2/15/2017,6.7,-2.1,8.1,4.9,SCI,JUNEAU,USW00025309
2/16/2017,3.3,-3.8,0,4.9,SCI,JUNEAU,USW00025309
2/17/2017,3.3,-1,0.5,4.9,SCI,JUNEAU,USW00025309
2/18/2017,3.3,-4.9,0,4.9,SCI,JUNEAU,USW00025309
2/19/2017,5,-6.6,0,4.9,SCI,JUNEAU,USW00025309
2/20/2017,2.8,-7.7,0,4.9,SCI,JUNEAU,USW00025309
2/21/2017,1.7,-7.7,0,4.9,SCI,JUNEAU,USW00025309
2/22/2017,0.6,-8.2,0.8,4.9,SCI,JUNEAU,USW00025309
2/23/2017,1.7,-6,0,4.9,SCI,JUNEAU,USW00025309
2/24/2017,2.2,-7.7,0,4.9,SCI,JUNEAU,USW00025309
2/25/2017,5.6,-4.9,3.3,4.9,SCI,JUNEAU,USW00025309
2/26/2017,2.2,-7.1,0,4.9,SCI,JUNEAU,USW00025309
2/27/2017,3.9,-8.8,0,4.9,SCI,JUNEAU,USW00025309
2/28/2017,0,-3.2,0,4.9,SCI,JUNEAU,USW00025309
3/1/2017,0.6,-2.1,2,4.9,SCI,JUNEAU,USW00025309
3/2/2017,-1.6,-5.5,4.6,4.9,SCI,JUNEAU,USW00025309
3/3/2017,-4.3,-9.9,0,4.9,SCI,JUNEAU,USW00025309
3/4/2017,-6,-13.2,0,4.9,SCI,JUNEAU,USW00025309
3/5/2017,-6.6,-14.9,0,4.9,SCI,JUNEAU,USW00025309
3/6/2017,-8.8,-11,0,4.9,SCI,JUNEAU,USW00025309
3/7/2017,-7.1,-12.1,0,4.9,SCI,JUNEAU,USW00025309
3/8/2017,-6.6,-9.3,0,4.9,SCI,JUNEAU,USW00025309
3/9/2017,-5.5,-9.3,0,4.9,SCI,JUNEAU,USW00025309
3/10/2017,-6,-8.8,0,4.9,SCI,JUNEAU,USW00025309
3/11/2017,-4.3,-11,0,4.9,SCI,JUNEAU,USW00025309
3/12/2017,-5.5,-11.6,14,4.9,SCI,JUNEAU,USW00025309
3/13/2017,-1.6,-5.5,12.2,4.9,SCI,JUNEAU,USW00025309
3/14/2017,-1,-4.3,9.9,4.9,SCI,JUNEAU,USW00025309
3/15/2017,2.2,-2.7,2.8,4.9,SCI,JUNEAU,USW00025309
3/16/2017,2.2,-1,4.8,4.9,SCI,JUNEAU,USW00025309
3/17/2017,2.8,-6,0,4.9,SCI,JUNEAU,USW00025309
3/18/2017,-0.5,-9.3,0,4.9,SCI,JUNEAU,USW00025309
3/19/2017,2.8,-6,1,4.9,SCI,JUNEAU,USW00025309
3/20/2017,3.3,-2.1,2.8,4.9,SCI,JUNEAU,USW00025309
3/21/2017,5.6,-4.3,0,4.9,SCI,JUNEAU,USW00025309
3/22/2017,6.7,-2.1,0,4.9,SCI,JUNEAU,USW00025309
3/23/2017,3.3,-2.7,3.6,4.9,SCI,JUNEAU,USW00025309
3/24/2017,5.6,-4.3,0,4.9,SCI,JUNEAU,USW00025309
3/25/2017,3.9,0,7.4,4.9,SCI,JUNEAU,USW00025309
3/26/2017,6.7,-1.6,0.3,4.9,SCI,JUNEAU,USW00025309
3/27/2017,6.1,-0.5,5.1,4.9,SCI,JUNEAU,USW00025309
3/28/2017,6.7,1.1,0.8,4.9,SCI,JUNEAU,USW00025309
3/29/2017,5,2.2,9.1,4.9,SCI,JUNEAU,USW00025309
3/30/2017,5.6,2.2,6.9,4.9,SCI,JUNEAU,USW00025309
3/31/2017,5.6,3.3,25.7,4.9,SCI,JUNEAU,USW00025309
4/1/2017,6.1,2.8,3.6,4.9,SCI,JUNEAU,USW00025309
4/2/2017,5.6,1.7,2,4.9,SCI,JUNEAU,USW00025309
4/3/2017,7.8,1.7,1,4.9,SCI,JUNEAU,USW00025309
4/4/2017,12.2,1.1,0,4.9,SCI,JUNEAU,USW00025309
4/5/2017,9.4,3.9,3.3,4.9,SCI,JUNEAU,USW00025309
4/6/2017,10,-1.6,0,4.9,SCI,JUNEAU,USW00025309
4/7/2017,11.1,-2.1,0,4.9,SCI,JUNEAU,USW00025309
4/8/2017,8.9,0,2.8,4.9,SCI,JUNEAU,USW00025309
4/9/2017,11.7,1.7,0,4.9,SCI,JUNEAU,USW00025309
4/10/2017,13.3,-1,0,4.9,SCI,JUNEAU,USW00025309
4/11/2017,12.2,-1.6,0,4.9,SCI,JUNEAU,USW00025309
4/12/2017,15.6,-1.6,0,4.9,SCI,JUNEAU,USW00025309
4/13/2017,14.4,1.7,0,4.9,SCI,JUNEAU,USW00025309
4/14/2017,13.9,-1,0,4.9,SCI,JUNEAU,USW00025309
4/15/2017,12.8,-2.7,0,4.9,SCI,JUNEAU,USW00025309
4/16/2017,11.1,0.6,0.3,4.9,SCI,JUNEAU,USW00025309
4/17/2017,13.3,-2.7,0,4.9,SCI,JUNEAU,USW00025309
4/18/2017,7.8,2.8,0,4.9,SCI,JUNEAU,USW00025309
4/19/2017,7.8,1.1,1.3,4.9,SCI,JUNEAU,USW00025309
