Date,Maximum_Temperature,Minimum_Temperature,Precipitation,Elevation,Units,Source,Station_ID
7/12/2015,22.2,7.8,8.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/13/2015,19.4,,3.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/14/2015,15,1.7,1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/15/2015,20.6,3.3,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/16/2015,17.2,,4.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/17/2015,11.1,3.9,21.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/18/2015,12.2,4.4,14.2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/19/2015,20,,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/20/2015,21.1,6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/21/2015,24.4,0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/22/2015,21.7,2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/23/2015,23.3,6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/24/2015,26.7,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/25/2015,24.4,8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/26/2015,18.9,3.3,4.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/27/2015,16.1,4.4,17.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/28/2015,16.1,8.3,3.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/29/2015,16.7,5.6,14,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/30/2015,19.4,8.3,9.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
7/31/2015,22.8,5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/1/2015,23.3,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/2/2015,23.3,5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/3/2015,25,4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/4/2015,27.2,8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/5/2015,23.9,12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/6/2015,20.6,8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/7/2015,23.3,5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/8/2015,20,8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/9/2015,13.3,7.2,31.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/10/2015,11.7,6.7,8.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/11/2015,17.2,2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/12/2015,17.2,1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/13/2015,16.7,7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/14/2015,20.6,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/15/2015,15.6,3.9,0.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/16/2015,12.2,1.7,8.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/17/2015,13.9,1.7,10.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/18/2015,16.7,6.7,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/19/2015,15,3.9,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/20/2015,17.8,-1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
8/21/2015,17.2,-1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/17/2015,10,-1.7,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/18/2015,4.4,-1.1,3.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/19/2015,5.6,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/20/2015,8.3,-2.8,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/21/2015,7.8,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/22/2015,6.7,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/23/2015,5,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/24/2015,6.7,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/25/2015,0,-5.6,11.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/26/2015,3.3,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/27/2015,2.8,-1.7,33.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/28/2015,5,-0.6,45.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/29/2015,3.9,-6.7,20.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
9/30/2015,2.8,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/1/2015,4.4,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/2/2015,1.1,-3.9,15.2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/3/2015,2.2,-6.1,17.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/4/2015,3.9,-2.2,1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/5/2015,6.1,-1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/6/2015,7.2,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/7/2015,6.1,-1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/8/2015,9.4,0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/9/2015,12.8,-0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/10/2015,10,0.6,2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/11/2015,10,-0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/12/2015,7.8,-1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/13/2015,3.3,-4.4,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/14/2015,5.6,-1.7,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/15/2015,6.7,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/16/2015,5,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/17/2015,5,-1.1,8.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/18/2015,10.6,0,4.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/19/2015,5.6,0,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/20/2015,7.8,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/21/2015,5.6,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/22/2015,3.9,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/23/2015,5,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/25/2015,5.6,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/26/2015,3.9,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/27/2015,5.6,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/28/2015,5,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/29/2015,3.3,-1.7,13.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/30/2015,0,-7.8,8.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
10/31/2015,-2.8,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/1/2015,-4.4,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/2/2015,-3.9,-7.8,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/3/2015,-0.6,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/4/2015,-3.9,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/5/2015,0,-8.9,10.2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/6/2015,1.1,-4.4,7.4,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/7/2015,0,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/8/2015,-5.6,-13.9,4.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/9/2015,-3.3,-8.9,3.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/10/2015,-4.4,-8.9,3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/11/2015,-5.6,-9.4,5.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/12/2015,-4.4,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/13/2015,-6.1,-14.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/14/2015,-10.6,-23.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/15/2015,-13.9,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/16/2015,-13.9,-21.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/17/2015,-15,-20.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/18/2015,-19.4,-25,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/19/2015,-9.4,-26.1,17.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/20/2015,-3.3,-11.7,15.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/21/2015,-2.2,-8.3,9.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/22/2015,-7.2,-14.4,1.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/23/2015,-7.8,-12.8,18.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/24/2015,-0.6,-11.7,78,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/25/2015,0.6,-5,65.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/26/2015,0.6,-5,25.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/27/2015,5,-2.8,1.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/28/2015,1.7,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/29/2015,-1.1,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
11/30/2015,-6.1,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/1/2015,-7.2,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/2/2015,-5,-12.2,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/3/2015,-5,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/4/2015,-6.1,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/5/2015,-6.1,-12.8,0.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/8/2015,-8.9,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/9/2015,-9.4,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/10/2015,-6.1,-12.2,0.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/11/2015,-6.7,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/12/2015,-7.2,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/13/2015,-11.1,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/14/2015,-7.2,-13.3,3.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/15/2015,-6.1,-10,5.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/16/2015,-6.1,-11.7,2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/17/2015,-2.8,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/18/2015,-7.2,-11.7,1.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/19/2015,-4.4,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/20/2015,-6.7,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/21/2015,-11.1,-16.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/22/2015,-12.2,-19.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/23/2015,-15,-20,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/24/2015,-13.9,-18.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/25/2015,-4.4,-18.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/26/2015,-3.3,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/27/2015,-6.1,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/28/2015,0,-7.2,8.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/29/2015,2.8,-6.7,18.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
12/30/2015,3.3,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/1/2016,4.4,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/2/2016,4.4,-3.3,3.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/3/2016,0.6,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/4/2016,0.6,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/5/2016,0,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/6/2016,-5,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/7/2016,-6.7,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/8/2016,-6.7,-13.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/9/2016,0,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/10/2016,2.2,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/11/2016,2.2,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/12/2016,-1.7,-10.6,1.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/13/2016,-2.2,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/14/2016,-3.9,-9.4,0.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/15/2016,-7.8,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/16/2016,-7.2,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/17/2016,-6.1,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/18/2016,-5.6,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/19/2016,-6.7,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/20/2016,-6.7,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/21/2016,-3.9,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/22/2016,-6.7,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/23/2016,-4.4,-11.1,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/24/2016,-1.7,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/25/2016,3.3,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/26/2016,0.6,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/27/2016,3.9,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/28/2016,3.9,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/29/2016,0,-4.4,4.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/30/2016,-3.9,-8.9,0.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
1/31/2016,-5,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/1/2016,-9.4,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/2/2016,-5.6,-17.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/3/2016,-5.6,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/4/2016,1.1,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/5/2016,0,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/6/2016,-3.9,-8.3,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/7/2016,-1.7,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/8/2016,-2.8,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/9/2016,-3.9,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/10/2016,-3.9,-9.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/11/2016,1.7,-11.7,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/12/2016,0.6,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/13/2016,2.8,-8.9,2.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/14/2016,0.6,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/15/2016,0,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/16/2016,5,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/17/2016,-2.2,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/18/2016,-6.7,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/19/2016,-8.3,-15.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/20/2016,-2.8,-15,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/21/2016,6.1,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/22/2016,0.6,-4.4,3.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/23/2016,-0.6,-8.3,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/24/2016,3.3,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/25/2016,4.4,-3.9,5.8,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/26/2016,3.3,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/27/2016,2.8,-6.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/28/2016,5.6,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
2/29/2016,3.9,-7.2,1.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/1/2016,0.6,-8.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/2/2016,1.7,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/3/2016,1.7,-12.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/4/2016,-3.3,-13.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/5/2016,1.1,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/6/2016,3.3,-10.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/7/2016,0.6,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/8/2016,1.7,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/9/2016,2.8,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/10/2016,2.8,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/11/2016,1.1,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/12/2016,4.4,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/13/2016,3.3,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/14/2016,0,-11.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/15/2016,-1.7,-10.6,5.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/16/2016,-1.1,-10,4.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/17/2016,-3.9,-12.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/18/2016,-3.3,-16.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/19/2016,-7.8,-14.4,3.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/20/2016,7.2,-10.6,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/21/2016,6.7,-11.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/22/2016,7.8,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/23/2016,8.3,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/24/2016,5,-10,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/25/2016,4.4,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/26/2016,3.9,-6.1,5.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/27/2016,0.6,-6.7,7.6,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/28/2016,1.7,-7.2,23.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/29/2016,3.9,-8.9,14.7,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/30/2016,3.3,-7.2,34,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
3/31/2016,6.7,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/1/2016,8.9,-1.7,5.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/2/2016,3.9,-1.7,2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/3/2016,5.6,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/4/2016,7.8,-7.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/5/2016,10,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/6/2016,9.4,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/7/2016,7.8,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/8/2016,7.2,-5.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/9/2016,8.3,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/10/2016,9.4,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/11/2016,7.8,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/12/2016,11.1,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/13/2016,7.8,-1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/14/2016,8.9,-1.1,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/15/2016,10,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/16/2016,8.9,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/17/2016,8.9,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/18/2016,8.9,-7.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/19/2016,8.9,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/20/2016,10,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/21/2016,13.9,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/22/2016,12.8,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/23/2016,14.4,0,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/24/2016,12.8,-0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/25/2016,11.1,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/26/2016,12.8,-0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/27/2016,9.4,0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/28/2016,11.7,-3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/29/2016,10,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
4/30/2016,10,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/1/2016,11.1,-3.9,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/2/2016,11.7,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/3/2016,11.1,-5,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/4/2016,10.6,-6.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/5/2016,11.1,-8.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/6/2016,12.2,0,0.5,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/7/2016,10,0.6,2,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/11/2016,12.8,3.3,8.1,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/12/2016,17.8,0.6,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/13/2016,25,3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/21/2016,10.6,1.7,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/22/2016,11.7,2.2,4.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/23/2016,13.9,0.6,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/24/2016,15.6,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/25/2016,16.7,-2.2,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/26/2016,17.8,-2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/27/2016,22.2,3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/28/2016,22.8,3.3,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/29/2016,22.2,1.7,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/30/2016,18.3,-4.4,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
5/31/2016,22.2,2.8,0,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/1/2016,,,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/2/2016,,,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/3/2016,14.4,5.6,,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/4/2016,16.7,5.6,1.3,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
6/5/2016,13.3,4.4,7.9,412.7,SCI,"CHULITNA RIVER, AK US",USC00501926
